Title,Title_URL,Image,likes,comment,collect,share
#半夏#故事 #科普 #中草药 ,https://www.douyin.com/video/7097890414207700232,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/8c04bc8fd08c44b294a83f105bf93d35_1652606400~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=pokQXVdlSMMpqJjJ%2BwQS3RnNkNE%3D,237,3,28,21
#故事 #中草药 #科普一下 #刘寄奴,https://www.douyin.com/video/7097549580249730318,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/e8745000be0d48739c640703e45eb053~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=jOqe%2FxJapd6Uz8HzDcdEQVSJqxU%3D,145,4,18,9
#百合#故事 #科普#中草药 ,https://www.douyin.com/video/7097183660033559839,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/fbf6687d0ca4469caafa8cff99d9cbde~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=4OY4B3e%2FnNimUaM6FbgdBaCN8Ss%3D,183,3,28,24
#砂仁#故事 #科普#中药材,https://www.douyin.com/video/7096792467999100190,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/58fd778d0d074508a250e4346530b8fc~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=MQp2vOIUVQ3SGMvuH1o%2FNOW4JFU%3D,912,54,148,63
#故事 #科普一下 #中药材#五味子,https://www.douyin.com/video/7096426373966777630,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/e59758311a774f5c9d912f7d8c88b6bc~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=0fRsjp0oyE2tGoNgpTJpTNJ55ZA%3D,165,4,33,18
#科普一下 #故事 #中草药 #蛇床子,https://www.douyin.com/video/7096063205427907876,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/231fb351226e4d3babad88f4590f1f9b~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=ScQoWH1m5ltJtArR%2FwlaGDx8St0%3D,1115,23,233,115
#故事 #科普一下 #中药材#山药,https://www.douyin.com/video/7095643767205530894,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/b0ad57ed06ab4db2a2acefe805df9f2a~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=oMMnGXDyQs8g8vFE8tW%2Fg723CuE%3D,196,5,34,32
#白前#故事#科普 #中药材,https://www.douyin.com/video/7095295423295868173,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/8736ca55d84e46acaf1e864e1ec47ebd_1652002215~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=4slNDdUzbpc7Dgr8t%2BlMizKz%2F88%3D,1805,59,462,250
#吴茱萸#故事 #中草药 #科普一下 ,https://www.douyin.com/video/7094942786906000648,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/8261ab54007f4d638e3fcd941b60948c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=LCqX%2Bb4HzmD0DWp5u3%2FjOkOYKbE%3D,197,7,33,14
#徐长卿#科普一下 #故事 #中药材,https://www.douyin.com/video/7094552302719175973,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/6428bc16c77247cab83cc2ad0d238ca7~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=1lg%2BVHkc%2Brj39Jmp5XXZ7ukqMnQ%3D,182,5,31,20
#重楼#故事 #中草药 #科普一下 ,https://www.douyin.com/video/7094205457505586440,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/89c7c51d673144c4ad1918c6bc0b19ad~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=BDx0D7AlcECZIMDmAqfhAvM74M0%3D,1285,21,177,126
#白头翁#故事 #科普一下 #中草药 ,https://www.douyin.com/video/7093806598048501005,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/a3ac65a7b6d040858d16e2bab3e1eaa5~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=TUU8Z%2FBfbWyhKFJ0Rp9MfqT65tE%3D,129,3,15,17
#三七#科普#故事#中药材,https://www.douyin.com/video/7093429337323621668,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/714a8cf9909c49d9bb7dcd8af894d26c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=TS3BCanX8DNv4zrFPh8df3vFe10%3D,177,8,28,30
#葛根#故事 #科普一下 #中草药 ,https://www.douyin.com/video/7093081014959918350,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/098b346467ea49c6a4c410f1d234d215~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=ctTttWAylhgCsPl7xbnmn0AP50c%3D,513,21,60,48
#丁香#科普一下 #故事 #中药材,https://www.douyin.com/video/7092691665755868424,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/150043f6fb9c4a9faca1ebad73dde3e8_1651395978~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=2UnV%2Fd4pnYFk%2FhIDyApX%2Bgzc%2Ffc%3D,86,2,20,17
#六神丸#故事#科普 #中药材,https://www.douyin.com/video/7092303972173614373,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/1e2e122656a64153bf9d61d88f15ebdf~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=iIBIXMMMirPZqA9Vyk5Y28LxXk8%3D,126,4,36,31
#益母草#故事 #科普一下 #中草药 ,https://www.douyin.com/video/7091955196464581924,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/1c78c0ddb4114193a69b57b5a22b713b~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=fKs42D6jANX1pTjaINluN1HLbjk%3D,59,3,14,18
