Title,Title_URL,Image,Likes,likes,comment,collect,share
这把木勺堪比一套豪宅，用艺术来重新定义木勺，果然大有钱途 #木勺 #纪录片解说 #手艺人 #木工 ,https://www.douyin.com/video/7228510484188695847,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/780fe811df96439b982ae98eaeda2211~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=4Rn%2FJG6jgyQn2XVtC55xcS99bE4%3D,7044,7046,188,592,250
万万没想到泥巴也分三六九等，这种用脚踩的，皇帝都抢着要 #非遗传承 #御窑金砖 #泥巴 ,https://www.douyin.com/video/7227742748856601860,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/77a58a26894d4a51a66c645b8d4c8bcf~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Ux0XXA3KaZqOw%2Bmyh9sj0L9qU3U%3D,1650,1650,47,257,97
一张三丈三，累瘫四十四个大汉，中国古法造纸现场 #非遗传承 #纪录片解说 #古法 #宣纸 #三丈三 ,https://www.douyin.com/video/7227397213847129400,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/2433b7fa18cf4b2cb1d3c7698e550d42~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=PGI54H%2BtOwDGdreoGLQQLHMe%2BgA%3D,3268,3268,101,426,159
为了这口烧酒自由，古人等了3000年 #非遗传承 #古法 #烧酒 #纪录片解说 ,https://www.douyin.com/video/7227026216010681638,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/f22c6b4ecca54bf99c967ce8ec227044~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=gasSdEoY2lYviwEt7BK0l3%2FANKE%3D,8.2万,82000,2524,6579,4097
原来不是烟斗过气了，而是普通人根本用不起 #烟斗 #纪录片解说 #匠人 #制作过程 ,https://www.douyin.com/video/7226659676010712357,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/c357b4f616ae41d1ba388b0fe65381c4~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=l2Ymm69eVCjmEPLMVgpWeTtn0SY%3D,7388,7388,144,654,199
和尚六年生了200个孩子，佛祖看了都忍不住要给他点赞 #和尚爸爸 #人物故事 #正能量 #道禄 ,https://www.douyin.com/video/7226296927929781561,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ee714e7a3cec4f28add3a3353491f66e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=0ahBjCcq505CneUEQSLTOK28Xos%3D,3.9万,39000,1360,4957,9125
每一把龚扇还没做完，就已经被提前预定了。普通人根本不敢想 #非遗传承 #龚扇 #扇子 #纪录片解说 ,https://www.douyin.com/video/7225926335670095115,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/b22d1102bc174318a92aadb0e98c012f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=EetOOhcTOjHZhMzHHBTwut5Y%2B4Q%3D,1176,1176,41,181,91
诸葛亮怎么也想不明白，孔明灯怎么就成为了情人间的求爱神器 #非遗传承 #孔明灯 #恋爱 #传统文化 ,https://www.douyin.com/video/7225554167530622211,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/0b12241066fb44a1905cfaac45a98502~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=0V3f9lbNwK8gK7%2F0bBeAOYAUqJ8%3D,1016,1020,25,244,111
一个小小风箱，竟能改变世界文明进程，从青铜时代跨越到铁器时代 #非遗传承 #风箱 #古人的智慧 #抖音放映厅 ,https://www.douyin.com/video/7225185489186262310,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/994fb5148bb3494681d6377a8b312869~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=R9s6DCrJoAofY0jQkIVaSBMVZ24%3D,1.1万,11000,654,1388,660
已经几乎消失的千层底布鞋，却是脚气的天然克星，闻一闻提神醒脑 #百纳鞋 #非遗传承 #千层底 #百纳鞋 ,https://www.douyin.com/video/7224813198774471939,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/6a1d18b47dbb49819367e433cb4bb14c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=GSxKlXFa75xo3hJcdEkV%2B1Y6OV8%3D,1261,1264,75,240,97
你已经有多久，没有吃到猪油了？ #猪油 #猪油拌饭 #中国饮食 #饮食文化 #抖音放映厅 ,https://www.douyin.com/video/7224443050557246724,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/c0e9380826294db4a54d7ba7a5acd925~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=TVw%2FVKqJbU43%2Fg6UgRX5hKZOGfE%3D,4.7万,47000,1792,5706,2097
一座小城，竟然承包了全国一半的情去内衣 #纪录片解说 #内衣 #见闻 ,https://www.douyin.com/video/7224069773771001121,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/b5748950d6bd4f93990e56dc8a4f2ece~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=1C2pia7tWwimKao2AoagUWJHQK0%3D,8095,8095,1400,1216,7752
学会这个方法，穿越古代完全不用愁没有银子花 #非遗传承 #古法炼银 #抖音放映厅 #炼银 #古法 ,https://www.douyin.com/video/7223699558952357179,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/6fb738661f1842e4b958877c1107d0e9~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Yl1EIKpUyOyuIFS%2BOx4dHxuv4q8%3D,1.3万,13000,633,2217,622
金丝楠木价值千金，可却没人种植，一棵树苗才12元 #金丝楠木 #抖音放映厅 #纪录片解说 ,https://www.douyin.com/video/7223331877405347127,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/8bdbd74a51ab4718a9e3616dabd46e83~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=wR0%2BKeaXE3fQm%2Febwxh%2F%2B7Z4d%2BM%3D,7.9万,79000,3594,5133,13000
三个原因，让更夫成为古代中国夜间守护者，危险却所有人抢着干 #传统文化 #更夫 #打更 #纪录片解说 ,https://www.douyin.com/video/7222964283104087355,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/809cd3dfd1c44e5996fc645c5bd3c67f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=0MMOf80HJ6SLr5G3ZGEWyiLEsLU%3D,4918,4919,117,749,106
你跟玩泥巴高手之间，其实只差几缕棉絮 #泥人张 #非遗传承 #玩泥巴 #捏泥人 ,https://www.douyin.com/video/7222218060738972985,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/6c92d7edee00469dbb75138ac586e076~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=ootGepohvceby6A9Pzo%2FfupCM%2Bo%3D,5.3万,53000,1143,5628,4020
七汤点茶：绿色茶叶也能打出纯白的茶沫，在它面前，什么拉花、抹茶都是弟弟 #非遗传承 #点茶法 #茶百戏 ,https://www.douyin.com/video/7221845188765846821,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/100222aa3dde4e98a5e91c69e848c3b9~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=hG5KUoavOzeIranCw9uy4qxYzf8%3D,3209,3210,112,675,386
这是中国人的温暖记忆，小时候最喜欢听的声音 #非遗传承 #弹棉花 #弹花匠 #手艺人 ,https://www.douyin.com/video/7221473166948961594,https://p9-pc-sign.douyinpic.com/tos-cn-i-0004/8d336c5b8cc8420c912d161ee3f69173~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=kK8L2SZwrAIVONwA357JRJUwxMA%3D,1428,1427,67,219,83
古老的度量衡工具，为中华文明的发展，奠定坚实的基础 #非遗传承 #纪录片解说 #老手艺 #木杆秤 ,https://www.douyin.com/video/7221103489592626493,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/eb7f76df906a46108a01689db17114c0~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=e%2B6XAEBUand0k4ypjLJo99hxmyM%3D,6.3万,63000,3669,6495,5052
蜂蜜竟然能够用来制作蜡烛，而且亮度高还没有烟气，古人的智慧 #纪录片解说 #蜡烛 #古人的智慧 #复原 ,https://www.douyin.com/video/7220733126388043047,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/b216f89bd730417e84c67431654eb2ee~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=JdiOO3xnBoyCPWzUL9sCqq%2BnBEk%3D,7.7万,77000,1474,7184,3672
来自西湖边的风雅，遇水不褪火烧留痕，用过的文人都说好 #非遗传承 #西泠印泥 #西泠印社 #纪录片解说 ,https://www.douyin.com/video/7220361673775893817,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/f5548eb86cfb4b2592a514e41474cc46~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=geiTNoiZ3HdfBxhlv0umdP2%2BMf4%3D,2390,2393,74,613,286
满头银饰全是易拉罐，大佬的动手能力，真的是让人惊叹 #易拉罐手工 #牛人 #手工 #易拉罐 ,https://www.douyin.com/video/7219996903340117281,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/0bd540bac6194792a6225affecbc94dd~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=SBidyRq2UK0N5YgDI1RHYYAu0Ic%3D,1.1万,11000,263,1425,924
苗族的勇者挑战！勇士赤脚踏刀却毫发无伤，隐藏着什么秘密？ #非遗传承 #上刀梯 #苗族文化 ,https://www.douyin.com/video/7219245711299333414,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/98d088bb96e4488dade16e04fb31c59f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=nT8p943UYaQoJ03ykuzv%2F%2F%2BDFsY%3D,7.0万,70000,2802,5373,6656
农耕文明的古老守护者，可以避雨可以御寒，而今已经见不到了 #非遗传承 #蓑衣 #文化传承 ,https://www.douyin.com/video/7218904118197374267,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/e1059b55d7cc4ca6aeadbc859b553f0e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=wkButv8jIPP85gFOJnh%2BYatQkic%3D,2981,2982,88,371,192
女孩通过自己的羊毛毡手艺，帮助已经逝去的宠物，以另一种形式重回主人身边 #羊毛毡 #人物故事 #手艺人 ,https://www.douyin.com/video/7218505980475165984,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/d9e8d504e87d4e5085007040867a1774~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=1%2FZ3gyty7cOHWCUcDDC1lceKXss%3D,39.1万,391000,13000,27000,51000
兵马俑刚出土的时候一地残垣，练不好手术刀，都没资格碰残片 #兵马俑 #纪录片解说 #文物修复 ,https://www.douyin.com/video/7218132579357183291,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/1702b9939aa94f2a9539aca0fddd9b4c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=lvonTNcBbxJPZfS9xuptwDfILG8%3D,8298,8298,220,1995,636
中国人连橘子皮都不放过，普洱加陈皮法力无边，茶客的心头挚爱 #非遗传承 #小青柑 #柑普茶 #纪录片解说 ,https://www.douyin.com/video/7217763861540228413,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/35100d81943a40fbba5ccb319f782f80~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=gmkDxqz%2FFrOrpuLQjWif6WDERF4%3D,1.5万,15000,1166,1461,3702
小时候特别好奇走马灯，为什么自己就会动，现在才知道，原来这是最早的涡轮机 #非遗传承 #走马灯 #纪录片解说 ,https://www.douyin.com/video/7217660270347439415,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/99b3109cbd5b4cd792d4f5fdbebd03fe~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=c5TFsN4dJq3C2xY9y6JHo5zjyww%3D,1619,1619,44,337,169
原来这才是真正的人参，采摘过程竟然如此讲究，还伴随着无数危机 #非遗传承 #人参 #纪录片解说  ,https://www.douyin.com/video/7217412327086279969,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/92bc31bdf25e499ab10729c9651e6706~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=ykKGzPe5%2FE5oFW6tB2ratjqkSUA%3D,3.6万,36000,1277,3574,2144
将牛头做为下酒菜，才能体会到古人，大口吃肉大碗喝酒的真正快乐 #下酒菜 #牛头肉 #美食 ,https://www.douyin.com/video/7217021655166553382,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/606132dd2fad4906a711c3c5c505bbd9~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=5N5nYxQO5X9bSe4DlAUaRqD4Wq8%3D,2383,2388,72,575,389
老祖宗传下的厨房神器，去油不用洗洁精，曾经农村家家户户人手一个 #丝瓜络 #洗碗 #厨房神器 ,https://www.douyin.com/video/7216650640087469368,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ebc95464740d422caa0560d83c8aeb30~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=sSUyf1AYj8kxPx6i9BSh%2BejbLTM%3D,2.6万,26000,700,6168,2919
一纸婚书，上表天庭，下鸣地府。这是属于中国人独有的婚嫁浪漫 #婚书  #老手艺 #传统文化 ,https://www.douyin.com/video/7216286158311918908,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/5672cff02dc14b2b8e70a1a51d41180b~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=8IiilOa3KDgSRMAW5kl4QKnTNHs%3D,1898,1898,114,415,413
逐渐消失的老手艺，五块钱就能享受剃头的全套服务，比现在的美发店良心多了 #人物故事 #纪录片解说 #剃头匠 ,https://www.douyin.com/video/7215908321151208760,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/2472fb3860b8464ca3864bee16c3b748~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=RLKXfNokv6JrN%2B7S3XGSeAa8fhc%3D,9066,9064,143,2237,336
为了让秃头党重拾体面，小哥毅然剔成地中海，正所谓我不入地狱，谁入地狱 #假发 #这货哪来的  #记录片解说,https://www.douyin.com/video/7215560778357689660,https://p3-sign.douyinpic.com/tos-cn-i-dy/987afee7989b4968b1fbd2b0c994a275~noop.jpeg?biz_tag=aweme_video&from=3213915784&s=PackSourceEnum_PUBLISH&sc=optimized_cover&se=false&x-expires=1718809200&x-signature=2hycTzk2TbsUkBjEF5GmqQpEuHU%3D,7.7万,77000,2884,4193,19000
小哥历时13年重现最美书籍装帧技艺，让阅读成为一种享受 #非遗传承 #龙鳞装 #纪录片解说 ,https://www.douyin.com/video/7215443016004259129,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/fc3e86c3b407422580a2ce383ad04bd3~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=%2Bfsp0W3QMAX55l8rKObx3A%2BMp4k%3D,3172,3172,83,552,284
原来中国的蹴鞠竟然是足球起源，获得国际足协官方盖章。中国足球也太丢脸了 #非遗传承 #蹴鞠 #中国足球 ,https://www.douyin.com/video/7215175662431128864,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/e37a1d40d2c74f7f8ece77aec2671fd4~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=SKBUPmA8ejYz0ZeCUtIynpaOe0s%3D,740,741,67,181,154
人性之恶，却让切糕背了十几年的黑锅！谁能想到曾经丝路的繁荣，离不开切糕 #美食 #切糕 #纪录片解说 ,https://www.douyin.com/video/7214808503880371488,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/4f1f722b42604d9faa274e3104f3a088~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=4XkVBh93m7C8rFmoJgEfoeRe5G4%3D,7769,7769,729,1083,1038
原来中国人会轻功，竟然是真的！女孩凭借一根竹竿，施展一苇渡江 #非遗传承 #纪录片 #独竹漂 ,https://www.douyin.com/video/7214422675354160416,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/c5b3254eb7044a029a49c6483663053f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=DCpqZbg8HlTVhdpKwxnGlLjQZqU%3D,65.3万,653000,16000,53000,50000
古老的计时工具，却蕴含了无穷的智慧，不仅能计时还能划分二十四节气 #日晷 #非遗传承 #纪录片解说 ,https://www.douyin.com/video/7214050909955853580,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/d99813593e344174a7cddc05becd99d5~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=cp2pSlH%2FpUDS440p4P4mWckppxY%3D,4926,4934,273,1441,3136
据说这是穿越者必备技能，走上人生巅峰全靠它了 #非遗传承 #古法肥皂 #纪录片解说 ,https://www.douyin.com/video/7213679530525904161,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/6e3902e04cf44e1d94a67ff560b13df5~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=%2F4gxYHlTDOmrYLfZjJudnPivLJE%3D,23.2万,232000,12000,38000,32000
光可照人真不是吹的！这种莹润的光泽，神秘的纹理，犀皮漆不愧是百漆之首 #非遗传承 #纪录片解说 #犀皮漆 ,https://www.douyin.com/video/7213323759007157561,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/31f5cc67756d4c5f884b3160dffe6b9b~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=VKcssRDn5nU10C6JHwKEH7YHC74%3D,3108,3108,105,493,350
都不知道古人最早是怎么酿造出酱油的，要是没有他，吃饭快乐少一半 #非遗传承 #古法酱油 #纪录片解说 ,https://www.douyin.com/video/7213216405636926732,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/4d1361780fa64c68956090dfb8dd1d75~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=2P3D3ijdux%2Fj2ZpkiPHL4Ntjgc0%3D,2564,2567,204,439,182
以微末之躯铸就大国神器，在1000千伏特高压输电线上，跳一曲华丽的探戈  #科普 #大国工匠 #纪录片解说 ,https://www.douyin.com/video/7212956023403924774,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/1b060b38ed6e45789fed2657e23aee4b~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=xR2GcI4L1OtrFz6LAJd9R05RkrY%3D,5598,5604,248,687,476
原来蛋壳也能这么贵，历时数月才能雕刻而成 #非遗传承 #纪录片解说 #蛋雕艺术 ,https://www.douyin.com/video/7212584186102779193,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/a3fe3b6e8f1846a2b5f5c60120814c71~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=JtiTAT7R4k3sT8waD5r8av%2BrbOc%3D,2137,2137,124,327,446
原来航空发动机的固体火药，居然是人工雕刻的，大国重器，大国工匠 #纪录片解说 #火药 #大国工匠 ,https://www.douyin.com/video/7212568554753789221,https://p9-pc-sign.douyinpic.com/tos-cn-i-0004/815f21058bba46bc98b195d96cfa6de8~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=UrluvaN2OvdPaZX92V7pon8hLpc%3D,4.6万,46000,2690,1983,1871
四大“邪术”之首，这化妆术更AI换头有的一拼了 #纪录片 #化妆术 ,https://www.douyin.com/video/7212170538775481604,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/7fbb2a7e23f5471080c83c01d1228209~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=iVfCssFqkyG5CEpYWXITwdJYtWc%3D,9.0万,90000,2445,8687,12000
最古老却又是最绚烂的烟花，普通人根本不敢玩 #打铁花 #纪录片解说 #非遗传承 ,https://www.douyin.com/video/7211866501433871676,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/a3fb75b61c284849a5ebf7232d838001~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=dIjKRE9iyWgl7OL7vY1Gyk1051k%3D,1404,1404,40,259,194
这种拓印方式看似简单，但是在拼凑还原的时候，感觉会损失不少细节啊 #非遗传承 #纪录片解说 #拓印 ,https://www.douyin.com/video/7211826099850906917,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ce4348b5c2354c4b8e9e1437878a130c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=mSdgCW9fLM5D9q%2BX93jPOESQlck%3D,34.8万,348000,4183,16000,12000
你可以永远相信宋徽宗的审美，只凭借20年的烧制历史，就能成为五大名瓷之首 #非遗传承 #纪录片解说 #汝瓷,https://www.douyin.com/video/7211456629332675896,https://p3-sign.douyinpic.com/tos-cn-i-dy/76122982baea45e1832716b4c86972d9~noop.jpeg?biz_tag=aweme_video&from=3213915784&s=PackSourceEnum_PUBLISH&sc=optimized_cover&se=false&x-expires=1718809200&x-signature=812mLn%2BQpDxsOxWmN0Y0D6KsYq0%3D,6017,6019,489,807,532
你可以永远相信中国的国礼，用錾刻的方式以假乱真，逼格拉满 #非遗传承 #纪录片解说 #錾刻 ,https://www.douyin.com/video/7211108379865943351,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/4265fc700590491bb5352d19cc79ff49~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=iPy3TCAAfNfeTwja35Igq8iOtZA%3D,6833,6833,349,738,405
在悬崖上飞檐走壁，用生命来换取的美食，三十年才能长巴掌大 #非遗传承 #纪录片解说 #岩耳 ,https://www.douyin.com/video/7211085692598799653,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/6e1d691ba90046a090093d7d1373156f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=A2%2BxhnQSOl5s0imOOF4FQU%2F6AIw%3D,2285,2285,83,158,71
