Title,Title_URL,Image,Likes,likes,comment,collect,share
谁说甘肃人一生只洗三次澡？他们发明这个水窖成功实现洗澡自由 #干旱水窖 #非遗传承 #纪录片解说 #涨知识了 ,https://www.douyin.com/video/7241152893141683493,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/a15f5993d4fe40c887fe3bd625913350~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=7HO%2BOxgzfD9tZ%2BLGti6nvYvnOaA%3D,9.5万,95000,5129,5897,14000
一只又黑又臭的臭猪肉，为何主人几十万天价都不卖呢？#非遗 #传统文化 #臭猪肉 #涨知识了,https://www.douyin.com/video/7240420162279574822,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/e22680c62d6145c39c9b175b2686e44d~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=TgywlVsha2Czgcqcd%2FflXp%2BkEBk%3D,2783,2782,558,415,1193
这道云南大理特色美食“白族生皮”，你敢吃吗？ #白族生皮 #美食 #传承文化 #涨知识 ,https://www.douyin.com/video/7240040845586582821,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ab1b15e20b1e47bda3ad6c5595e834b1~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=zeIN8hWw3VUP58%2BrsCdZmfIK4r8%3D,2.2万,22000,6817,1696,11000
这是看一眼就少一眼的老手艺“桦皮船制作”是鄂伦春人最原始的水上工具 #桦皮船 #非遗 #传统文化 #涨知识了 ,https://www.douyin.com/video/7239660457722645792,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/0a34cb6e234a4c59a99324c1b86f6693~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=2fv3W2vpmRcrj2VzqeK7s%2BlfM74%3D,2169,2170,56,254,92
一个陶罐关系着黎族人的生死命运 #非遗传承#黎族文化 #传统手艺 #涨知识了 ,https://www.douyin.com/video/7239304480649530680,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/86dae8cd379e46ebbfcbc584d2e95893~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=LTk36RFg73ZxFfCJKPd0f6heSPI%3D,5.0万,50000,589,2315,898
原来“古法鹅梨帐中香”是这么做的#非遗传承 #鹅梨帐中香 #传统手艺 #涨知识了,https://www.douyin.com/video/7238928689214311680,https://p3-pc-sign.douyinpic.com/tos-cn-i-0813/0c196f9b2a094487af2ad563107ccaf4~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=dKlOgMN27%2B1hG2Aag3iSnYRTKjY%3D,1892,1893,57,654,136
一块石头居然能卖上百万，而它就是被誉为四大名砚之一的“歙砚” #非遗传承 #歙砚 #手艺人 #涨知识,https://www.douyin.com/video/7238184230201593145,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/d0ea72bb714e412b8596b36fa7c71a4c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=QspxT7yOjtJao3aWmfjJCqjI62U%3D,655,655,18,124,48
这是看一眼就少一眼的老手艺“弹棉匠”，传统的弹棉花居然这么复杂 #弹棉花 #老手艺 #传承 #涨知识,https://www.douyin.com/video/7237810834246798595,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/e3bfa8e7216d4c75b346a5c3f92fc738~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=L0VFREqajc0%2BSjkP3tYFQi2YZD4%3D,2324,2326,80,326,100
吃鸡不拔毛，杀鸡不用一滴水，制作过程更是让你大开眼界！ #毛腌鸡 #传统美食 #传承 #涨知识,https://www.douyin.com/video/7237444984205511992,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/69be54b8039c4afdabec47e2b65dd295~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=CHa2n%2B8GaiLbIX4j2T1wLbB6eG4%3D,2372,2372,206,458,711
原来看似简单的“三维拓印”居然这么复杂，拼接过程更是让你大开眼界 #拓印 #非遗传承 #纪录片解说 #涨知识,https://www.douyin.com/video/7237083549638135044,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/5d45424ffa4c449e88e28190fa4ee624~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=9ZkMQcEoeDHonuxtJbfDTD5tZNA%3D,9281,9282,114,554,308
原来这才是真正的“陈楼糖瓜”，也是只有春节才能吃到的非遗美食 #糖瓜 #非遗美食 #纪录片 #涨知识,https://www.douyin.com/video/7236706526449110309,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/d2cb079b6adf40ccb57f80aefc2789a1~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=4q8nerkM4dreBX06rXHoMshXC0k%3D,38.1万,381000,25000,25000,58000
原来这才是真正的“无烟蜡烛”，光是制作工序就让很多人望而却步 #无烟蜡烛 #传统文化 #古法技艺 #涨知识,https://www.douyin.com/video/7236331505100868920,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/3e1e2c7ad6324262b2971ad7e239e1d3~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=J6jUscmw5hYN76nt9qNhSp1OpLc%3D,2.8万,28000,1148,9191,1587
原来“西瓜霜”真是西瓜做的，那么你知道西瓜霜有什么作用吗？ #西瓜霜 #非遗传承 #传统手艺 #涨知识,https://www.douyin.com/video/7235958608020770103,https://p9-pc-sign.douyinpic.com/tos-cn-i-0004/145bb0eeadc04d4ea59b03388a384971~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=ZrPzsX8VsmojH4QKhUR1qg8mUoc%3D,4.3万,43000,3036,4845,7601
看一眼就少一眼的老手艺，几块钱的“蒲扇”制作工序居然这么复杂 #蒲扇 #传统手艺 #匠心制作 #涨知识,https://www.douyin.com/video/7235588966689410307,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/95c958ce35d6476496ffb8b768baf664~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=tky4JVhKp3a8Yat0l%2Fs25dSSlOA%3D,2.6万,26000,2068,2404,4209
穿越必备技能之一，古法蚊香制作#蚊香 #传统手艺 #高手在民间 #涨知识,https://www.douyin.com/video/7234847305738800442,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i6d50c25da54747a49f648132d8432b69~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=XftfF9y26FyzDZrvgjkatXsV97s%3D,3805,3809,99,2352,646
中国传承3000多年的筷子，韩国却想申遗，日本居然还设立筷子节#筷子 #中国文化 #传承文化 #涨知识了,https://www.douyin.com/video/7234476254043409720,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i838f2d6b13484886aa0247a157d8715c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Wt54VLYk3unM66myjhyiKZ32Icg%3D,1036,1037,34,256,139
原来古代的坛子是这么绑的，只看一遍你能学会吗？#手工制作 #高手在民间 #传统手艺,https://www.douyin.com/video/7234016850403675424,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i8a479a8b5058448f9facef3e532214e9~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=eZDrbCuUajWGy%2FxIJ7kE2uF0ivc%3D,1373,1373,15,642,129
古代男子用斧子猛敲木头，就能长出很多香菇，这也太神奇了吧#香菇 #美食 #传承文化 #纪录片 #大自然的馈赠,https://www.douyin.com/video/7233742741073693964,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/ie1708ed00a7044eb9ce33b610b0fb82e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Zm5fdPiotz3XNUIwJ%2FHpCl00wmg%3D,938,939,43,200,51
90后任性女孩回到农村，花费3万元耗时150天，纯手工打造了一座故宫亭子#故宫亭子 #手艺人 #非遗 #传统文化 #复刻,https://www.douyin.com/video/7233366051872902459,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/ibc23be99820c465596fc6611f1542839~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=V6%2Br8mbFmcr85%2FL4UI115OxU0Sw%3D,6.8万,68000,1214,4446,4516
盲人篾匠老父亲为了养大四个儿女，每天都要坚持破竹取篾编织竹篓#盲人 #篾匠 #传统手艺 #感人 #父亲,https://www.douyin.com/video/7232632956727151930,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i688ea0e829064a06a6a7d3fd5985c759~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=hATVpi8L915P96AeUPu0Ntyjykw%3D,22.4万,224000,7281,10000,8417
原来没人要的椰子壳也能变废为宝，制作过程更是让你大开眼界！#椰壳炭 #制作过程#椰子壳  #变废为宝,https://www.douyin.com/video/7232253339780664631,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i8f32e1b0adc24daa984600c25acd7b36~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=xdbHwUxGy2R9p9uSQMO7%2BxkVjnI%3D,871,871,23,195,48
这是一件真实的金婚感人故事。非遗传承的不仅仅是技艺，还有初心#爱情 #老人 #金婚 #非遗 #手艺人,https://www.douyin.com/video/7231528130224213252,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i423e625f55164db1b273492301428f18~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=K6mHDoacgzEsmZAp446KJMLcHHs%3D,636,636,7,139,38
原来“古法地瓜烧”是这么做的#地瓜烧 #古法技艺 #传统酿酒工艺 #涨知识了,https://www.douyin.com/video/7231140795514932512,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/ia2825b8dc97b4f7595850b2f9fffa0fa~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=rPo3J08GAH5AxFwVFYjMfaymUuo%3D,10.2万,102000,2738,17000,4980
探索古法海盐的制作过程，这里是位于巴厘岛的一处古法制盐作坊#海盐 #古法制盐 #制作过程#传统手艺  #涨知识了,https://www.douyin.com/video/7230760206676905271,https://p9-pc-sign.douyinpic.com/tos-cn-i-dy/i83517fc2e844415894d4e2f25bc98541~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=x3dZRfWtCFNS%2FookUubok22xuBc%3D,429,429,16,78,35
原来树叶和草木灰也能做成豆腐，不但柔软Q弹，吃法更是大开眼界#神仙豆腐 #美食 #制作过程 #涨知识,https://www.douyin.com/video/7229600442987121932,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i7b2901800ae64acaa34d460b086433e3~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=nA9aph60RaoWakMnDQbDiRN5iYc%3D,746,747,61,229,135
坚守了一辈子“傣族油纸伞”手艺的老人走了，但他留下的这段传承故事却没消失#傣族油纸伞 #手艺人 #非遗传承 #文化传承,https://www.douyin.com/video/7229287024602238219,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/ie5eaf3cd20bc4fb1a3952d601e3b1e0e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=6iAGlYUJuzZ9Bph9Xoa82audWmM%3D,1.2万,12000,326,1476,625
大多数人没有见过的工作“磨刀匠”，辛辛苦苦几个小时才几块钱，是一代人的回忆！#磨刀匠 #手艺人 #文化 #老手艺,https://www.douyin.com/video/7228898971635305732,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i86343cca8a8a49848e9cf8dad3057b5c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=YuTdNP0faZfKCLmtBzwndTLvj9c%3D,523,523,32,118,24
大多数人人没有见过的工作“补锅匠”，修修补补几个小时才几块钱，怪不得消失了#补锅匠 #手艺人 #文化 #匠人精神,https://www.douyin.com/video/7228522816797297978,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i5b58f51d0c5d4ed0af1de0fccbe962fd~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=LtptN9vpDhOIZATfxumWfOrCtVc%3D,718,718,49,113,63
原来枇杷膏里面没有枇杷，穿越必备技能，“古法枇杷膏”制作！#枇杷膏  #枇杷叶 #制作过程 #古法制作 #非遗传承,https://www.douyin.com/video/7228173473179307296,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/6282cfa8947a438b9c15389175ceb77f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=82d3bwiOGKJFDU8LQLOoJSEguqY%3D,6107,6107,174,2427,1367
原来“中式婚书”才是真浪漫！纯铜打制、经久如新，是爱情最好的见证！#中式婚书 #爱情誓言 #手艺人,https://www.douyin.com/video/7227426117202890045,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i77cebb6c6b1f4cb8a0569fb1ace49ef4~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=3syckcO0ScsNCiu7jD3Mlwa0ZbM%3D,39.3万,393000,31000,53000,112000
原来传承千年的“木杆秤”蕴藏这么多学问，制作工序也繁琐复杂。你会使用木杆秤吗？#木杆秤 #非遗 #手艺人 #涨知识,https://www.douyin.com/video/7226686229415333179,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i67d7a2e451b843d98686b436846aa926~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Wcpyr0zTfy4CRX3tqM%2BPbSNtFQM%3D,641,642,12,160,97
“龙芯之母”黄令仪，2023年4月20日5时0分，在北京大学第三医院去世，享年86岁#芯片 #科技 #中国制造 #科学家 #黄令仪,https://www.douyin.com/video/7226312066167033144,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/ib7232c4010a04ad4b8d247ed2e07f59c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=j%2BlGGa6C5VA%2B7w4n5ULDkORBtv4%3D,919,918,20,91,28
原来野草也能做成衣服，作为彝族撒尼人的传统服饰“火草衣”，制作工序居然这么复杂#民族服饰 #火草衣 #彝族 #非物质文化遗产 #涨知识,https://www.douyin.com/video/7225951939605908739,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/icaab0be3a5ea42faa153931c0f50b990~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=XaaadfkYR4qL3ptqaTXolNBg9As%3D,572,573,22,125,71
这么“硬核”的玩具公司你见过吗？真正的体现了培养从娃娃抓起#吉尔伯特 #核污染 #玩具 #科普 @DOU+小助手,https://www.douyin.com/video/7225570026198175009,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/iae615cae21eb4671b3653cbf9c5297e3~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=syD6n5M0cHJ7sA7EQh8fTklCChg%3D,3706,3706,142,1201,339
大爷家里养了一坛神奇的“黑水”，每个月都要吃掉几十斤鸡鸭鱼肉，还得买火腿喂它#徽州臭豆腐 #民间传统美食 #纪录片充电计划 #科普,https://www.douyin.com/video/7225184637998468410,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i6562c29092cd47529b47a5e5a54bb1f4~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=x0%2F5O9HSFmmjU4D0DDIJITlM58c%3D,701,702,56,119,115
这是中国不超过10个人敢干的职业“火药雕刻师”，分毫之差就可能导致灰飞烟灭#大国工匠 #科普 #匠心制作 #纪录片充电计划,https://www.douyin.com/video/7224830055233473796,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/fa52d5a626b84773b367ebc1d71d5acc~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=C45Vf%2BRfgYVWjqP0xA93FaHB5qU%3D,99.6万,996000,27000,42000,57000
几颗小石头，居然是中国送给外国元首的“国礼”，你敢相信吗？#非物质文化遗产 #云子 #制作过程 #科普,https://www.douyin.com/video/7224469127698582841,https://p3-pc-sign.douyinpic.com/tos-cn-i-0813/7495f38f858a4addb08bf4b58f875648~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=q%2FD4bI3XKEYMBeq7pNCYXwM6TsA%3D,882,883,32,197,54
原来吃螃蟹可以不用剥壳，这种刚蜕去外壳的螃蟹柔软Q弹，鲜美至极 #软壳蟹  #纪录片充电计划 #美食 #科普 ,https://www.douyin.com/video/7224089429005126944,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/75c626fdce324141a990fb2468c3ac48~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=NxMVdd2TwbhlUcEmV2In5nU2JSM%3D,7.0万,70000,2293,4685,13000
原来小时候看的“葫芦娃”是用剪刀剪出来的，传统的剪纸技艺成就了一代经典！#葫芦娃 #剪纸#经典  #动画 #匠人精神,https://www.douyin.com/video/7223726655477419301,https://p9-pc-sign.douyinpic.com/tos-cn-i-dy/i77e54d7ad6054d25b8dac49977ddd86e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=pqav5c9F1ClRavrAyRImGobL%2FXM%3D,14.3万,143000,15000,6776,69000
国画界的“鬼才”，孙悟空大闹天宫居然遇到了钢铁侠#国画 #艺术 #手艺人 #绘画 #抖音二创激励计划,https://www.douyin.com/video/7223240095619484984,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/ib13c410b213b47ce8dccd69538bfd51f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Akjtk9cgxAHrhom4FGJMPGsXSLs%3D,741,741,21,351,50
原来唐僧西天取回来的真经是长这样，刻在叶片上的经文居然可以传承千年#贝叶经 #非物质文化遗产 #传统文化 #匠心制作,https://www.douyin.com/video/7222988191333174560,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i014ca73dce524afa93681924ee34522d~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=VXnjvYtoEjSu%2BDDJ241ZlnKMqKc%3D,1630,1633,53,174,135
原来简单的“鱼竿”制作这么讲究，你用过竹鱼竿吗？#鱼竿 #装备 #手艺人#非遗 #制作过程#抖音二创激励计划 ,https://www.douyin.com/video/7222601487883521335,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/a3b6d1c3469540269583da29ca729a8e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=1RN6xdcFyX7ZT2PwSIIkHJk0ieU%3D,1.3万,13000,1012,2214,1553
原来中国古人这个“浪漫”，一朵指尖上绕出的缠花传递了无限的美好寓意#手艺人 #非遗 #缠花 #艺术品 #抖音放映厅,https://www.douyin.com/video/7222255898863914278,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i344738438cb74179b01a189b27d95c55~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=bA2fyo1lMU%2B3I55aFNr3v915W%2BY%3D,319,321,5,127,182
大爷家里的醋缸居然长出“肥肉”，你知道是什么东西吗？你敢吃吗？#醋宝 #科普 #民间传统美食 #纪录片充电计划,https://www.douyin.com/video/7221500323691547960,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i2f8863bb0e2d4748ac33dc364083fb6f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=tXqBU0Ucsl8px4Bl6HELFbmjnJg%3D,727,729,69,123,77
女孩儿17年如一日，仅凭一根竹竿在江面上翩翩起舞，漂行水中如履平地！#独竹漂 #非遗 #高手在民间 #传统文化,https://www.douyin.com/video/7221126901434273061,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i685b9a45886740998562faa68c0abe59~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=eSwPJbCSXHGsJeu3uws9Z74m1GA%3D,5.5万,55000,841,17000,2990
原来鲜花也可以永不凋零，绒花早在唐朝时期就已流行，制作工艺更是细致复杂#非遗 #绒花 #手艺人 #永生花 #制作过程 #抖音放映厅,https://www.douyin.com/video/7220389403716275511,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i3441d13bb9e14c6899c59e885c39b4f8~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=tWrURiGpOq03LHeeJUpQEe8%2FCPg%3D,937,939,31,265,327
谁说古代人从不刷牙？人家用珍珠、竹盐做牙膏，用牛骨、猪毛做牙刷#传统文化 #手艺人 #牙膏牙刷 @鲁磊,https://www.douyin.com/video/7220006851608366374,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i05dcb4335c7a4d74898c232bb0fd523d~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=TFpv%2BDGx6NkvNhVN4HN1Qeec5Nk%3D,338,339,28,128,48
这是看一眼就少一眼的职业“修谱师”，运用一手的绝技撰写了一个家族的历史#谱师  #族谱 #活字印刷术 #传承 #抖音二创激励计划,https://www.douyin.com/video/7218145033587903781,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/ic1ffb080d2a94207a2cb4c069bddd1a8~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=zqC4DlLDJVQOk2TtEXZbNP665sM%3D,586,587,31,125,45
中国非遗技艺被日本人偷学了，我们应该高兴还是失落呢？#徽墨 #非遗 #制作过程 #纪录片充电计划,https://www.douyin.com/video/7217772155902217530,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i880670c0cee24646a73fe42e07867d1f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=tH2%2BZq8Elf4Y7vjtPmMRxbqsaIo%3D,333,334,46,85,21
这道爆炒鹅卵石堪称全世界最硬的一道菜，你想请谁吃呢？#嗦丢 #传统手艺 #美食 #纪录片充电计划,https://www.douyin.com/video/7217031815675137318,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/id07294538b4d4a279cf35b13b03602e1~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=aKAuRvC74zlXRRsPSo%2BfYQjlfzM%3D,1400,1400,499,266,988
